task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Backward pass #11,2026-03-16T18:32:53,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.18692518025636673,1.3245262656787534e-07,7.09282018123264e-07,360.0,220.47933473249273,70.0,1.8670711666345574e-05,1.1435564701400835e-05,3.5337245143536036e-06,3.3640000882099986e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #11,2026-03-16T18:32:53,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.06572995334863663,4.5685177099188996e-08,6.966278915814939e-07,360.0,207.64441123926352,70.0,6.601840630173666e-06,3.8086141600501833e-06,1.19255707702703e-06,1.1603011867250893e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #12,2026-03-16T18:32:53,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.12259042449295521,7.259803835870811e-08,5.943315312682939e-07,360.0,116.98810642572434,70.0,1.2195630185306066e-05,3.963614283009065e-06,2.279031447445352e-06,1.843827591576047e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #12,2026-03-16T18:32:53,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.19230169989168644,1.3479603519909306e-07,7.018707779770605e-07,360.0,229.5902949665667,70.0,1.874429285526278e-05,1.1955009561859242e-05,3.5358717768556596e-06,3.4235174193977575e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #12,2026-03-16T18:32:53,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.0659658033400774,4.666019645848151e-08,7.084830798051057e-07,360.0,204.31136787332454,70.0,6.777614355087276e-06,3.847225301001345e-06,1.2258052929407998e-06,1.1850644949029502e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #13,2026-03-16T18:32:53,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.12213043309748173,7.216467303914985e-08,5.928636526208121e-07,360.0,116.19769224928397,70.0,1.2155552394688119e-05,3.923892027302145e-06,2.248766407784495e-06,1.8328210829774826e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #13,2026-03-16T18:32:53,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.1911131590604782,1.34551075895529e-07,7.048295007699329e-07,360.0,229.83625086982224,70.0,1.8697596900165065e-05,1.1938065107131024e-05,3.537298009420435e-06,3.417296001671658e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #13,2026-03-16T18:32:53,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.06552375853061676,4.5937879582410255e-08,7.024762958616183e-07,360.0,210.96013455814966,70.0,6.601920537650623e-06,3.869447535720383e-06,1.1958245653659154e-06,1.166719263873692e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #14,2026-03-16T18:32:54,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.12088808417320251,6.970291739811506e-08,5.780740787929567e-07,360.0,101.16980665147598,70.0,1.2056481093168214e-05,3.3886138233185648e-06,2.2578851112888974e-06,1.7702980027775703e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #14,2026-03-16T18:32:54,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.19355257973074913,1.3715166446425763e-07,7.090312144916235e-07,360.0,224.8006532281717,70.0,1.9267795607447657e-05,1.2032509626891397e-05,3.5331460388584235e-06,3.483345127319748e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
